Symbol,Description,Price,Price - Currency,Volume 1 day,Relative volume 1 day,Price,Price - Currency,Price to earnings ratio,Sector,Industry,Average volume 30 days,Market capitalization,Market capitalization - Currency,Free float %,Total common shares outstanding,Price to sales ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY",Average daily range %,"Earnings per share reported, Quarterly","Earnings per share reported, Quarterly - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency",CUSIP
ARQT,"Arcutis Biotherapeutics, Inc.",21.17,USD,2702756,1.6129913204519506,21.17,USD,,Health technology,Pharmaceuticals: major,1357634.9,2648015008.2749276,USD,88.162,125083000,6.430525908032259,-0.0284,USD,97.27760736196319,5.415345164990827,-0.09,USD,0.0425,USD,03969K108
ARRY,"Array Technologies, Inc.",8.57,USD,5107010,0.9933331661896817,8.57,USD,,Producer manufacturing,Electrical products,5236408.9,1318291962.6817074,USD,98.21289999999999,153826000,1.040698313129049,-0.8385,USD,54.89753106341778,5.601766961160153,0.06,USD,0.134098,USD,04271T100
ARWR,"Arrowhead Pharmaceuticals, Inc.",72.69,USD,2693941,1.7681641826938224,72.69,USD,,Health technology,Biotechnology,1779852.3,10178938822.89737,USD,93.63170000000001,140032000,17.847660001704156,-2.1484,USD,-55.89579856323924,4.931047697659358,-0.93,USD,-1.253333,USD,04280A100
AS,"Amer Sports, Inc.",36.03,USD,3218398,0.9839292375164282,36.03,USD,47.33937721718566,Consumer durables,Recreational products,3616737.5,20835133535.57495,USD,28.855900000000002,578271800,3.132562057086284,0.7611,USD,438.64118895966027,3.0797747908490387,0.31,USD,0.303585,USD,G0260P102
ASAN,"Asana, Inc.",6.63,USD,7502739,1.0920900468955674,6.63,USD,,Technology services,Packaged software,7131660.566666666,1578523910.2127662,USD,55.8296,162198000,2.124924128041516,-0.7981,USD,28.33797252401903,5.734216763628684,0.08,USD,0.075051,USD,04342Y104
ASPI,ASP Isotopes Inc.,5.38,USD,2416876,0.8186786181134061,5.38,USD,,Health technology,Pharmaceuticals: major,3864600.1666666665,677360510.0262663,USD,89.6461,125903450,20.922365181801727,-2.1358,USD,-232.47198007471988,6.870685077004793,-0.79,USD,-0.28,USD,00218A105
ASPN,"Aspen Aerogels, Inc.",5.04,USD,1999282,0.9993490901307728,5.04,USD,,Process industries,Industrial specialties,1657000.5,417441013.171875,USD,83.78280000000001,82825600,1.839814646145291,-1.3554,USD,61.17556071152359,6.642006802721166,-0.29,USD,-0.2275,USD,04523Y105
ASST,"Strive, Inc.",15.92,USD,2428539,0.8257288559430761,15.92,USD,,Miscellaneous,Investment trusts,3505651.9333333345,1101420774.1164296,USD,98.2873,59312565,219.86820202111446,-16.7374,USD,51.04047832166195,6.692076453697054,-4.71,USD,-2.695,USD,862945300
ASTI,"Ascent Solar Technologies, Inc",4.32,USD,982506,1.3063397978476439,4.32,USD,,Electronic technology,Semiconductors,1419614.9999999974,40875350.10309279,USD,89.27289999999999,9461890,235.6214690060311,-3.3549,USD,94.63110340114935,12.901620370370297,-0.57,USD,-0.19,USD,043635804
ASTS,"AST SpaceMobile, Inc.",75.05,USD,22378060,1.473519494180002,75.05,USD,,Communications,Specialty telecommunications,16811055.866666667,29124586134.15532,USD,55.338300000000004,298679000,261.84106965086386,-1.3255,USD,32.406935237123925,7.099438469591749,-0.180925,USD,-0.244224,USD,00217D100
ATAI,AtaiBeckley Inc.,4.03,USD,3849202,0.8666447581483298,4.03,USD,,Health technology,Pharmaceuticals: major,6237709.966666667,1478675194.4339154,USD,80.4614,366917000,308.2045184089195,-2.3052,USD,-800.820633059789,7.209322935129365,-1.73,USD,-0.108786,USD,04650F101
ATEC,"Alphatec Holdings, Inc.",7.52,USD,4942623,0.7482970024308715,7.52,USD,,Health technology,Medical specialties,3802476.5,1156495585.4864516,USD,75.5724,153789000,1.5168606741601571,-0.8262,USD,27.87429070274988,10.075987841945434,0,USD,0.069889,USD,02081G201
ATEN,"A10 Networks, Inc.",27.8,USD,1127633,1.0376316336984108,27.8,USD,45.43968617195162,Technology services,Information technology services,1070397.8333333333,1993926145.9039242,USD,97.7665,71724000,6.640812403981026,0.6118,USD,-8.096740273396417,3.7913669064748015,0.24,USD,0.239429,USD,002121101
ATOM,Atomera Incorporated,8.41,USD,1384399,0.20616001936630854,8.41,USD,,Commercial services,Miscellaneous commercial services,2843682.966666667,325605774.34444445,USD,94.62339999999999,38716500,3966.3000000000015,-0.6548,USD,1.6225961538461422,17.734244946492286,-0.17,USD,-0.13,USD,04965B100
ATRA,"Atara Biotherapeutics, Inc.",8.34,USD,2924388,0.3767232560719854,8.34,USD,2.8615542974781265,Health technology,Pharmaceuticals: major,2728416.3666666667,70992357.75226586,USD,59.39110000000001,8512270,0.6021869307455389,2.9145,USD,,10.089499828708458,-0.25,USD,-0.329533,USD,046513206
AU,AngloGold Ashanti PLC,107.03,USD,2748711,1.1078433439122215,107.03,USD,20.7454644130873,Non-energy minerals,Precious metals,2504669.3333333307,54050952053.32615,USD,99.70989999999999,505007480,5.279406365272521,5.1592,USD,5471.490280777538,2.9910839417519175,2.52,USD,2.186667,USD,
AUPH,Aurinia Pharmaceuticals Inc,15.23,USD,1541352,1.250179352872935,15.23,USD,7.038868604704904,Health technology,Biotechnology,1151908.6666666667,2025148037.2701452,USD,88.5481,132971000,6.985884644385424,2.1637,USD,683.3816075307748,4.383969608854699,0.25,USD,0.233333,USD,05156V102
AUR,"Aurora Innovation, Inc.",7.08,USD,28140573,0.9006557908069227,7.08,USD,,Technology services,Packaged software,23125296.366666667,13889996092.705883,USD,74.015,1652830000,3477.179999999993,-0.4398,USD,7.215189873417711,6.418079096045193,-0.11,USD,-0.117143,USD,051774107
AUTL,Autolus Therapeutics plc,1.57,USD,1199132,0.8689032387465868,1.57,USD,,Health technology,Pharmaceuticals: major,1565018.0333333334,428487676,USD,90.3033,266143286,5.676911753095617,-1.0803,USD,-24.530259365994233,5.709281164695161,-0.34,USD,-0.252975,USD,05280R100
AVAV,"AeroVironment, Inc.",168.29,USD,914239,0.8293638899734527,168.29,USD,,Electronic technology,Aerospace & defense,1113761.6,8403390891.713462,USD,75.0645,49934000,5.195072125625436,-4.3387,USD,-471.1462788708297,6.502546624449092,0.64,USD,1.469677,USD,008073108
AVGO,Broadcom Inc.,430,USD,22486720,1.1535045543144953,430,USD,83.87952559300874,Electronic technology,Semiconductors,21766070.366666667,2035907214514.3496,USD,98.05179999999999,4734670000,29.533307167335515,5.1264,USD,147.2579945015193,3.2662774086378743,2.05,USD,2.385291,USD,11135F101
AVTX,"Avalo Therapeutics, Inc.",21.57,USD,1767411,0.4686192630590349,21.57,USD,,Health technology,Pharmaceuticals: major,1816185.1,576228297.9549628,USD,90.0244,26714300,7176.0466540677935,-6.0964,USD,96.22318660112195,8.106497119014481,-0.75,USD,-1.025344,USD,05338F306
AVXL,Anavex Life Sciences Corp.,3.22,USD,733303,0.9960098647086476,3.22,USD,,Health technology,Biotechnology,1037278.6666666666,298403057.7051282,USD,96.88320000000002,92671800,,-0.4649,USD,15.80948931546542,5.712067435669741,-0.06,USD,-0.07485,USD,032797300
AXON,"Axon Enterprise, Inc.",403.54,USD,1717793,1.4045425173465143,403.54,USD,161.532303258346,Electronic technology,Aerospace & defense,1210330.6333333333,32514108556.2485,USD,94.97200000000001,80572200,11.802248227435348,2.4982,USD,-39.52993004623242,5.560080785052675,1.61,USD,1.825695,USD,05464C101
AXP,American Express Company,316.03,USD,6759760,2.0258587878341063,316.03,USD,19.712450099800396,Finance,Finance/Rental/Leasing,3205764.3,215635618905.49304,USD,99.88680000000001,682326000,2.652366878980887,16.032,USD,11.993629104931163,2.3909009542495223,4.28,USD,4.39474,USD,025816109
AXTI,AXT Inc,116.36,USD,13121605,1.0570409160375471,116.36,USD,,Electronic technology,Electronic production equipment,14016622.7,6467152189.152923,USD,94.6051,55578800,60.283708886895866,-0.3166,USD,25.78527894983591,10.016169032067975,-0.01,USD,0.074,USD,00246W103
AZTA,"Azenta, Inc.",19.22,USD,1022030,0.6357170301291792,19.22,USD,,Health services,Medical/Nursing services,1132275.0666666667,885302539.2213247,USD,98.9464,46061500,1.4338442700030687,-3.8741,USD,-175.73665480427044,7.581388434666243,-0.04,USD,0.1,USD,114340102
BA,Boeing Company (The),237.36,USD,7457752,1.4064399667029635,237.36,USD,122.03598971722366,Electronic technology,Aerospace & defense,6300358.066666666,187111434631.76834,USD,99.8856,788302000,1.9749152763012314,1.945,USD,,2.60974809210837,-0.2,USD,-0.259071,USD,097023105
BABA,Alibaba Group Holding Limited,140.06,USD,10005270,1.1841658958749661,140.06,USD,26.035876940236083,Retail trade,Internet retail,9518836.266666668,345138277411.12506,USD,99.8992,2399050000,2.4047975033590547,5.3795,USD,-22.277284942352704,2.2166316476611896,1.0135864,USD,0.8894059892099999,USD,01609W102
BAC,Bank of America Corporation,51.31,USD,35790710,1.2547185280101116,51.31,USD,12.731378095379883,Finance,Major banks,33543440.366666667,364126049936.8654,USD,99.71670000000002,7096590000,3.300768727855573,4.0302,USD,20.322436184505147,2.2211766016089833,1.11,USD,1.098264,USD,060505104
BAH,Booz Allen Hamilton Holding Corporation,77.04,USD,1252773,1.0727883945223244,77.04,USD,11.450653983353153,Commercial services,Miscellaneous commercial services,1364324.7,9290591687.8095,USD,98.9321,120594000,0.8174127812926131,6.728,USD,0.3160970954851709,3.448106734905918,1.77,USD,1.338498,USD,099502106
BAM,Brookfield Asset Management Inc,49.76,USD,5984102,2.0013779975049424,49.76,USD,32.012028288030955,Finance,Investment managers,3630454.2666666666,81515278893.41649,USD,21.919600000000003,1638147600,15.949230719760239,1.5544157199999997,USD,25.007892933334414,2.749526297657256,0.42149129328,USD,0.44395024360000007,USD,113004105
BANC,"Banc of California, Inc.",19.04,USD,3187956,1.182425999250922,19.04,USD,14.664202094886013,Finance,Regional banks,3008537.566666667,3032553193.272822,USD,97.01930000000002,153778000,2.7056610251000746,1.2984,USD,99.60030745580323,2.7648559423770243,0.39,USD,0.395002,USD,05990K106
BATL,Battalion Oil Corporation,2.89,USD,4689420,0.7206764327993455,2.89,USD,,Energy minerals,Oil & gas production,11581971.566666666,62044933.04895107,USD,78.02080000000001,21468800,0.28532037681405553,-2.2378,USD,48.02461967251191,13.894216510133727,,,,,07134L107
BAX,Baxter International Inc.,17.99,USD,7865327,0.812829187301749,17.99,USD,,Health technology,Medical specialties,7672575.266666656,9291277082.682104,USD,98.98679999999999,516469000.00000006,0.7957022968197895,-1.9532,USD,-77.70903466472569,4.131938378464339,0.37,USD,0.367691,USD,071813109
BBAI,"BigBear.ai, Inc.",4.18,USD,34888334,0.7818083472551836,4.18,USD,,Technology services,Packaged software,34357888.53333333,2002008664.41247,USD,98.896,478949000,15.49005348244994,-0.8773,USD,-13.478204630707536,7.138414217361564,-0.12,USD,-0.046667,USD,08975B109
BBBY,"Bed Bath & Beyond, Inc.",5.3,USD,1653494,0.19816686535159214,5.3,USD,,Retail trade,Internet retail,4000973.466666667,391874016.38059694,USD,98.18090000000001,73938500,0.3489483445107256,-0.9515,USD,79.60211803545779,10.57668463611876,-0.24,USD,-0.335,USD,690370101
BBIO,"BridgeBio Pharma, Inc.",67.39,USD,5364936,1.455757535466706,67.39,USD,,Health technology,Biotechnology,2469591.7666666666,13195381150.813343,USD,85.87330000000001,195806000,22.654362130792265,-3.7459,USD,-6.092103772516133,5.750079494626226,-0.84,USD,-0.59534,USD,10806X102
BBY,"Best Buy Co., Inc.",59.4,USD,2324162,0.7443239884376496,59.4,USD,11.768668396964713,Retail trade,Electronics/Appliance stores,3276822.1333333333,12421287407.044756,USD,92.95909999999999,209113000,0.2965543642512775,5.0473,USD,18.03788587464921,2.99708994709,2.61,USD,1.224089,USD,086516101
BCRX,"BioCryst Pharmaceuticals, Inc.",8.62,USD,5781362,1.4834840647966616,8.62,USD,,Health technology,Biotechnology,4290959.966666667,2190882023.629213,USD,90.2765,254163000,2.434297449746874,-1.7765,USD,-587.7661633759195,5.207988067616727,-2.98,USD,0.128889,USD,09058V103
BE,Bloom Energy Corporation,261.03,USD,13950570,1.281646839527394,261.03,USD,,Electronic technology,Electronic production equipment,10649020.366666667,74248389725.34232,USD,93.52659999999999,284444000,33.76413453996218,-0.0564,USD,32.85714285714286,7.3664904417117105,0.44,USD,0.36802,USD,093712107
BEAM,Beam Therapeutics Inc.,32.32,USD,2852289,1.231781829837254,32.32,USD,,Health technology,Biotechnology,2157192.933333333,3320740855.5703845,USD,91.03960000000001,102746000,19.813641593978502,-0.6871,USD,85.10223108779081,6.8277271923621,-0.91,USD,-1.105974,USD,07373V105
BETA,"Beta Technologies, Inc.",18.68,USD,1558532,0.9710573528903239,18.68,USD,,Electronic technology,Aerospace & defense,1487706.2333333334,4291743984.560312,USD,51.008900000000004,221249270,,,,,5.744264301009471,-2.02,USD,-0.6222,USD,086921103
BFLY,"Butterfly Network, Inc.",4.16,USD,4946051,0.791768845709135,4.16,USD,,Health technology,Medical specialties,5251513.833333333,1086881873.509434,USD,85.05879999999999,234843000,10.568122793734684,-0.3004,USD,-0.8053691275167829,9.749828296703326,-0.03,USD,-0.035,USD,124155102
BGC,"BGC Group, Inc.",11.39,USD,4896240,1.630795694031094,11.39,USD,31.010073509392868,Finance,Investment banks/Brokers,2849195.4,5466213980.108947,USD,98.4986,370460000,1.6754759862353787,0.3673,USD,39.18150814702538,2.7825787031231166,0.31,USD,0.34,USD,088929104
BGDE,"Big Digital Energy, Inc.",6.21,USD,170914,0.51944412785971,6.21,USD,,Technology services,Internet software/Services,1095440.2666666666,34072593.57437408,USD,65.6882,5486730,0.1604868083368036,-24.6402,USD,53.344441709427606,18.463883137796234,,,,,57778N406
BGS,"B&G Foods, Inc.",5.35,USD,1508153,1.0773044690742122,5.35,USD,,Consumer non-durables,Food: major diversified,1682823.2333333334,430199281.3560886,USD,94.7076,80411100,0.23704184477715468,-0.541,USD,82.9767149150409,3.6515353805073545,0.28,USD,0.052465,USD,05508R106
BHVN,Biohaven Ltd.,9.86,USD,1948040,1.0686915945017494,9.86,USD,,Health technology,Pharmaceuticals: major,2002403.2,1484531320.2997944,USD,83.3032,150560990,,-5.67,USD,39.45865143345257,7.320341929875304,-0.88,USD,-0.744801,USD,G1110E107
BIDU,"Baidu, Inc.",141.05,USD,5145525,2.385643037672206,141.05,USD,93.71470334197063,Technology services,Internet software/Services,2042675.6,48437420149.52447,USD,99.99760000000002,278227915.5,2.6495696434347513,1.5051,USD,-83.53480434521009,3.431701017876044,1.5182352,USD,1.67534659635,USD,056752108
BIIB,Biogen Inc.,193.45,USD,928507,0.888405189318819,193.45,USD,20.760670093688628,Health technology,Pharmaceuticals: major,1243575.4666666666,28560400717.83598,USD,99.29,147637000,2.958292571142867,9.3181,USD,-7.97665369649806,2.691902669571176,3.57,USD,3.331594,USD,09062X103
BILI,Bilibili Inc.,22.06,USD,2178176,1.1890174236478313,22.06,USD,59.799403632420706,Technology services,Packaged software,2018725.4333333333,9379835627.04897,USD,99.98410000000003,336924000,2.3810692503045807,0.3689,USD,,2.819162025644606,0.2773424,USD,0.16839025389,USD,090040106
BILL,"BILL Holdings, Inc.",41.83,USD,7317137,4.151046592171989,41.83,USD,,Technology services,Packaged software,2099852.3333333335,4139514935.959639,USD,87.5739,98960400,2.336447556869738,-0.0099,USD,53.08056872037914,4.366295550015012,0.68,USD,0.641176,USD,090043100
BIRD,"Allbirds, Inc.",5.6,USD,488668,0.5272049414431904,5.6,USD,,Retail trade,Apparel/Footwear retail,12407315.266666668,49073702.12218648,USD,90.0325,6220796,,-9.1315,USD,17.587227667370612,15.566836734693787,,,-1.495,USD,01675A208
BKD,Brookdale Senior Living Inc.,12.98,USD,5118164,1.543265050415177,12.98,USD,,Health services,Hospital/Nursing management,3382546.3,3086545501.3274336,USD,90.2308,237792000,1.0266261289934857,-0.8634,USD,16.692396758008496,3.4901496808277575,-0.03,USD,-0.0674,USD,112463104
BKKT,"Bakkt, Inc.",9.85,USD,2500846,2.911211882573502,9.85,USD,,Commercial services,Miscellaneous commercial services,1083138.7666666668,301036649.2865497,USD,67.59,30562100,0.09269569626485023,-5.4653,USD,31.058971933144118,6.144162436548205,-6.73,USD,-0.1,USD,05759B305
BKNG,Booking Holdings Inc. Common Stock,165.93,USD,8854722,1.1052735247786263,165.93,USD,21.81452461085402,Consumer services,Other consumer services,7563000.633333334,128575574977.4061,USD,99.9907,774878000,4.911919673492981,7.6064,USD,18.312049898119483,4.04172155211723,1.14,USD,2.451163,USD,09857L108
BKR,Baker Hughes Company,63.89,USD,7728440,0.8351709993612625,63.89,USD,20.371137965118134,Industrial services,Contract drilling,8447274.9,63383265760.37652,USD,99.85499999999999,992069000,2.268521851360555,3.1363,USD,7.1213880729558,3.000122979227659,0.58,USD,0.488476,USD,05722G100
BKSY,BlackSky Technology Inc.,39.45,USD,3252993,1.7759915669427695,39.45,USD,,Technology services,Packaged software,2179969.7333333334,1463951225.9134617,USD,83.0467,37109000,11.917312202852628,-2.5506,USD,1.8093624884508668,10.156436719174385,-0.82,USD,-0.356802,USD,09263B207
BLMN,"Bloomin' Brands, Inc.",8.12,USD,6772543,2.1596071054688335,8.12,USD,32.35059760956175,Consumer services,Restaurants,2591755.7333333334,692048281.5496854,USD,98.7106,85227600,0.17188793706624325,0.251,USD,,5.40895496129496,0.67,USD,0.288404,USD,094235108
BLND,"Blend Labs, Inc.",1.38,USD,4118268,1.6380231468871471,1.38,USD,,Technology services,Packaged software,3343762.033333333,354817786.81481475,USD,69.8753,253858000,3.245611862626767,-0.0955,USD,54.02022147327876,7.656832298136361,0,USD,0.016,USD,09352U108
BLSH,Bullish,43.66,USD,1524499,1.233487279982782,43.66,USD,,Technology services,Packaged software,1153459.7666666666,6562194187.642716,USD,24.9121,150302220,0.025384265884351262,-4.0846,USD,,6.259701590210172,0.195359,USD,0.15437,USD,G16910120
BLZE,"Backblaze, Inc.",7.48,USD,2452155,0.46754224497687924,7.48,USD,,Electronic technology,Computer peripherals,2154093.3666666667,448800000,USD,94.27590000000001,60000000,2.966724904595428,-0.3907,USD,61.28616726119699,5.242551566080927,0.04,USD,0.018571,USD,05637B105
BMBL,Bumble Inc.,3.62,USD,4064838,1.1547666605095597,3.62,USD,,Technology services,Packaged software,3136469.7,469932972.1040463,USD,68.4091,129816000,0.48288291707306585,-5.6306,USD,-20.373695912433735,7.172257300710318,0.34,USD,0.244424,USD,12047B105
BMEA,"Biomea Fusion, Inc.",1.54,USD,1080935,0.6229133166014479,1.54,USD,,Health technology,Pharmaceuticals: major,1895030.5666666667,111341134.57668713,USD,93.23740000000001,72299400,,-1.5197,USD,60.380113147535,9.716604823747813,0.06,USD,-0.231287,USD,09077A106
BMNR,"BitMine Immersion Technologies, Inc.",22.17,USD,28645987,0.8826760299102393,22.17,USD,,Finance,Financial conglomerates,40607214.766666666,12627517261.978638,USD,99.06769999999999,569576840,598.5162414343299,-8.6881,USD,-206.804859100219,4.431664411366542,0,USD,0.07,USD,09175A206
BMRN,BioMarin Pharmaceutical Inc.,54.06,USD,1971432,1.0106198976416654,54.06,USD,39.44545786209412,Health technology,Biotechnology,1725617.5666666667,10448956570.883593,USD,98.5064,193284000,3.2537505946073613,1.3705,USD,-49.146567717996284,3.0290285925691207,0.54,USD,0.825789,USD,09061G101
BMY,Bristol-Myers Squibb Company,56.16,USD,9964346,0.8435154688965402,56.16,USD,15.763768034581483,Health technology,Pharmaceuticals: major,10387024.466666667,114682723593.984,USD,,2042070000,2.3749793737882063,3.5626,USD,33.756335648582706,2.3097654660154325,1.58,USD,1.610725,USD,110122108
BN,Brookfield Corporation,47.08,USD,4336868,0.7577389172243493,47.08,USD,95.63989345537102,Finance,Investment managers,5808990.900000002,105328026128.42488,USD,81.31200000000001,2237130000,1.3897608748196788,0.4922632,USD,153.90476750477492,2.441133632722621,0.6238533091999999,USD,0.60591368412,USD,11271J107
BOBS,"Bob's Discount Furniture, Inc.",13.64,USD,2251932,1.6492925441889357,13.64,USD,,Retail trade,Specialty stores,1278146.7333333334,1778206834.8,USD,23.307899999999997,130367070.00000001,,,,,6.821742773355623,0.09,USD,0.198426,USD,09681N106
BORR,Borr Drilling Limited,5.85,USD,5637050,0.7866348670097891,5.85,USD,37.962362102530825,Industrial services,Contract drilling,7509622.066666666,1800051188.578767,USD,87.9096,307701080,1.664372195924332,0.1541,USD,-47.99190010124874,4.710500610500679,0,USD,-0.015869,USD,G1466R173
BRBR,"BellRing Brands, Inc.",10.31,USD,6085491,0.8615044989698738,10.31,USD,7.975555039839097,Health technology,Pharmaceuticals: other,4582531.6,1198824688.6969407,USD,98.2226,116278000,0.5271046875670122,1.2927,USD,-39.686464797275235,9.908826382153123,0.14,USD,0.396713,USD,07831C103
BRKR,Bruker Corporation,44.16,USD,2634299,1.263080194570906,44.16,USD,,Health technology,Medical specialties,1981506.6,6722173992.466499,USD,72.63459999999999,152223000,1.930770854416655,-0.2404,USD,-145.78175585602744,4.543542960662431,0.31,USD,0.385947,USD,116794108
BROS,Dutch Bros Inc.,52.71,USD,5783878,1.1248575860194834,52.71,USD,83.15191670610507,Consumer services,Restaurants,4576304.166666667,8685745044.56033,USD,96.68,127292625,3.902978827630934,0.6339,USD,64.56386292834893,4.757107623926063,0.16,USD,0.291072,USD,26701L100
BRZE,"Braze, Inc.",21.72,USD,3356669,1.318449683360192,21.72,USD,,Technology services,Internet software/Services,3049712.3,2464105804.3646016,USD,74.69449999999999,113448700,3.323003541132131,-1.2291,USD,-20.42915931804822,5.243685872138979,0.1,USD,0.103012,USD,10576N102
